"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"217","MEX","North America","Mexico","2021-08-05",2922663,21569,16080.857,243165,618,452.571,22436.766,165.581,123.45,1866.735,4.744,3.474,1.15,NA,NA,NA,NA,NA,NA,NA,NA,8514727,56015,65.366,0.43,45786,0.351,0.398,2.5,"people tested",69820231,49299175,26503580,NA,994283,761519,53.6,37.85,20.35,NA,5846,604735,0.464,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"218","MEX","North America","Mexico","2021-08-06",2944226,21563,16397.571,243733,568,468.143,22602.302,165.535,125.881,1871.095,4.36,3.594,1.14,NA,NA,NA,NA,NA,NA,NA,NA,8569142,54415,65.784,0.418,45939,0.353,0.4,2.5,"people tested",70808386,49994722,26834257,NA,988155,739529,54.36,38.38,20.6,NA,5677,577487,0.443,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"219","MEX","North America","Mexico","2021-08-07",2964244,20018,16570.286,244248,515,477.429,22755.976,153.675,127.207,1875.049,3.954,3.665,1.13,NA,NA,NA,NA,NA,NA,NA,NA,8593888,24746,65.974,0.19,46307,0.355,0.399,2.5,"people tested",NA,NA,NA,NA,NA,645599,NA,NA,NA,NA,4956,488147,0.375,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"220","MEX","North America","Mexico","2021-08-08",2971817,7573,16689.286,244420,172,483.714,22814.113,58.137,128.121,1876.369,1.32,3.713,1.12,NA,NA,NA,NA,NA,NA,NA,NA,8610515,16627,66.101,0.128,46444,0.357,0.398,2.5,"people tested",71654978,50571586,27134249,NA,NA,614234,55.01,38.82,20.83,NA,4715,443993,0.341,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,505840.7,40.88,68.86,3883.249495
"221","MEX","North America","Mexico","2021-08-09",2978330,6513,16690.286,244690,270,487.286,22864.112,49.999,128.128,1878.442,2.073,3.741,1.11,NA,NA,NA,NA,NA,NA,NA,NA,8674126,63611,66.59,0.488,47200,0.362,0.398,2.5,"people tested",72132661,50835215,27363404,NA,477683,648325,55.37,39.03,21.01,NA,4977,449216,0.345,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"222","MEX","North America","Mexico","2021-08-10",2997885,19555,16782.286,245476,786,505.714,23014.232,150.12,128.835,1884.476,6.034,3.882,1.11,NA,NA,NA,NA,NA,NA,NA,NA,8736578,62452,67.069,0.479,47753,0.367,0.399,2.5,"people tested",72488230,51061391,27502230,NA,355569,628367,55.65,39.2,21.11,NA,4824,423705,0.325,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"223","MEX","North America","Mexico","2021-08-11",3020596,22711,17071.714,246203,727,522.286,23188.581,174.348,131.057,1890.057,5.581,4.009,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8796727,60149,67.531,0.462,48288,0.371,0.398,2.5,"people tested",72986350,51404453,27677695,NA,498120,594343,56.03,39.46,21.25,NA,4563,398246,0.306,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"224","MEX","North America","Mexico","2021-08-12",3045571,24975,17558.286,246811,608,520.857,23380.309,191.729,134.792,1894.724,4.668,3.999,1.09,NA,NA,NA,NA,NA,NA,NA,NA,8856164,59437,67.987,0.456,48777,0.374,0.395,2.5,"people tested",73771750,51914599,28011649,NA,785400,564503,56.63,39.85,21.5,NA,4334,373632,0.287,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"225","MEX","North America","Mexico","2021-08-13",3068329,22758,17729,247414,603,525.857,23555.018,174.709,136.102,1899.353,4.629,4.037,1.08,NA,NA,NA,NA,NA,NA,NA,NA,8913843,57679,68.43,0.443,49243,0.378,0.393,2.5,"people tested",74802779,52624341,28384141,NA,1031029,570628,57.42,40.4,21.79,NA,4381,375660,0.288,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"226","MEX","North America","Mexico","2021-08-14",3091971,23642,18246.714,248167,753,559.857,23736.514,181.495,140.077,1905.134,5.781,4.298,1.08,NA,NA,NA,NA,NA,NA,NA,NA,8937966,24123,68.615,0.185,49154,0.377,0.392,2.6,"people tested",75780229,53298457,28746570,NA,977450,649792,58.18,40.92,22.07,NA,4988,430758,0.331,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"227","MEX","North America","Mexico","2021-08-15",3091971,0,17164.857,248167,0,535.286,23736.514,0,131.772,1905.134,0,4.109,1.06,NA,NA,NA,NA,NA,NA,NA,NA,8953336,15370,68.733,0.118,48974,0.376,0.391,2.6,"people tested",76587422,53837225,29046598,NA,807193,704635,58.79,41.33,22.3,NA,5409,466520,0.358,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,518065.3,41.4,86.96,3977.095585
"228","MEX","North America","Mexico","2021-08-16",3108438,16467,18586.857,248652,485,566,23862.928,126.414,142.688,1908.857,3.723,4.345,1.06,NA,NA,NA,NA,NA,NA,NA,NA,9014326,60990,69.201,0.468,48600,0.373,0.391,2.6,"people tested",77225451,54305039,29239686,NA,638029,727541,59.28,41.69,22.45,NA,5585,495689,0.381,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"229","MEX","North America","Mexico","2021-08-17",3123252,14814,17909.571,249529,877,579,23976.653,113.724,137.489,1915.59,6.733,4.445,1.05,NA,NA,NA,NA,NA,NA,NA,NA,9073086,58760,69.652,0.451,48073,0.369,0.387,2.6,"people tested",77573466,54532420,29402096,NA,348015,726462,59.55,41.86,22.57,NA,5577,495861,0.381,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"230","MEX","North America","Mexico","2021-08-18",3152205,28953,18801.286,250469,940,609.429,24198.92,222.267,144.334,1922.806,7.216,4.678,1.04,NA,NA,NA,NA,NA,NA,NA,NA,9128602,55516,70.079,0.426,47411,0.364,0.386,2.6,"people tested",78765073,55307523,29903441,NA,1191607,825532,60.47,42.46,22.96,NA,6337,557581,0.428,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"231","MEX","North America","Mexico","2021-08-19",3175374,23169,18543.286,251305,836,642,24376.784,177.864,142.354,1929.224,6.418,4.929,1.03,NA,NA,NA,NA,NA,NA,NA,NA,9180544,51942,70.477,0.399,46340,0.356,0.384,2.6,"people tested",79399398,55643238,30219721,NA,634325,803950,60.95,42.72,23.2,NA,6172,532663,0.409,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"232","MEX","North America","Mexico","2021-08-20",3197108,21734,18397,252080,775,666.571,24543.632,166.848,141.231,1935.174,5.95,5.117,1.02,NA,NA,NA,NA,NA,NA,NA,NA,9231305,50761,70.867,0.39,45352,0.348,0.381,2.6,"people tested",79933762,55928566,30490131,NA,534364,732998,61.36,42.94,23.41,NA,5627,472032,0.362,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"233","MEX","North America","Mexico","2021-08-21",3217415,20307,17920.571,252927,847,680,24699.525,155.893,137.573,1941.676,6.502,5.22,1.01,NA,NA,NA,NA,NA,NA,NA,NA,9250628,19323,71.015,0.148,44666,0.343,0.381,2.6,"people tested",80404167,56165373,30746818,NA,470405,660563,61.72,43.12,23.6,NA,5071,409559,0.314,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"234","MEX","North America","Mexico","2021-08-22",3225073,7658,19014.571,253155,228,712.571,24758.314,58.789,145.971,1943.426,1.75,5.47,1,NA,NA,NA,NA,NA,NA,NA,NA,9264265,13637,71.12,0.105,44418,0.341,0.381,2.6,"people tested",80683665,56277083,30919930,NA,279498,585178,61.94,43.2,23.74,NA,4492,348551,0.268,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,531789.5,42.02,97.22,4082.453838
"235","MEX","North America","Mexico","2021-08-23",3231616,6543,17596.857,253526,371,696.286,24808.544,50.229,135.088,1946.274,2.848,5.345,0.99,NA,NA,NA,NA,NA,NA,NA,NA,9317538,53273,71.529,0.409,43316,0.333,0.38,2.6,"people tested",80886612,56409551,30991824,NA,202947,523023,62.1,43.3,23.79,NA,4015,300645,0.231,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"236","MEX","North America","Mexico","2021-08-24",3249878,18262,18089.429,254466,940,705.286,24948.738,140.194,138.869,1953.49,7.216,5.414,0.98,NA,NA,NA,NA,NA,NA,NA,NA,9367111,49573,71.91,0.381,42004,0.322,0.381,2.6,"people tested",81274760,56575083,31219643,NA,388148,528756,62.39,43.43,23.97,NA,4059,291809,0.224,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"237","MEX","North America","Mexico","2021-08-25",3271128,21250,16989,255452,986,711.857,25111.871,163.132,130.422,1961.06,7.569,5.465,0.97,NA,NA,NA,NA,NA,NA,NA,NA,9413243,46132,72.264,0.354,40663,0.312,0.38,2.6,"people tested",81923702,56742139,31703790,NA,648942,451233,62.89,43.56,24.34,NA,3464,204945,0.157,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"238","MEX","North America","Mexico","2021-08-26",3291761,20633,16626.714,256287,835,711.714,25270.266,158.396,127.64,1967.47,6.41,5.464,0.97,NA,NA,NA,NA,NA,NA,NA,NA,9457386,44143,72.603,0.339,39549,0.304,0.381,2.6,"people tested",82678717,56925095,32278249,NA,755015,468474,63.47,43.7,24.78,NA,3596,183122,0.141,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"239","MEX","North America","Mexico","2021-08-27",3311317,19556,16315.571,257150,863,724.286,25420.394,150.128,125.252,1974.095,6.625,5.56,0.96,NA,NA,NA,NA,NA,NA,NA,NA,9499278,41892,72.924,0.322,38282,0.294,0.385,2.6,"people tested",83433577,57164235,32801616,NA,754860,499974,64.05,43.88,25.18,NA,3838,176524,0.136,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"240","MEX","North America","Mexico","2021-08-28",3328863,17546,15921.143,257906,756,711.286,25555.092,134.698,122.224,1979.899,5.804,5.46,0.95,NA,NA,NA,NA,NA,NA,NA,NA,9517146,17868,73.061,0.137,38074,0.292,0.385,2.6,"people tested",84026447,57343646,33220439,NA,592870,517469,64.51,44.02,25.5,NA,3973,168325,0.129,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"241","MEX","North America","Mexico","2021-08-29",3335700,6837,15803.857,258165,259,715.714,25607.578,52.486,121.323,1981.887,1.988,5.494,0.94,NA,NA,NA,NA,NA,NA,NA,NA,9528455,11309,73.148,0.087,37741,0.29,0.384,2.6,"people tested",84379551,57440626,33489676,NA,353104,527984,64.78,44.1,25.71,NA,4053,166220,0.128,67.13,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,544720.1,42.57,92.74,4181.719765
"242","MEX","North America","Mexico","2021-08-30",3341264,5564,15664,258491,326,709.286,25650.292,42.714,120.25,1984.39,2.503,5.445,0.94,NA,NA,NA,NA,NA,NA,NA,NA,9574983,46528,73.505,0.357,36778,0.282,0.38,2.6,"people tested",84549082,57547462,33620717,NA,169531,523210,64.91,44.18,25.81,NA,4017,162559,0.125,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"243","MEX","North America","Mexico","2021-08-31",3352410,11146,14647.429,259326,835,694.286,25735.858,85.566,112.446,1990.8,6.41,5.33,0.93,NA,NA,NA,NA,NA,NA,NA,NA,9616023,41040,73.821,0.315,35559,0.273,0.381,2.6,"people tested",84946443,57798967,33922392,NA,397361,524526,65.21,44.37,26.04,NA,4027,174841,0.134,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"244","MEX","North America","Mexico","2021-09-01",3369747,17337,14088.429,260503,1177,721.571,25868.951,133.093,108.154,1999.835,9.036,5.539,0.93,NA,NA,NA,NA,NA,NA,NA,NA,9655764,39741,74.126,0.305,34646,0.266,0.381,2.6,"people tested",85375481,58008815,34282292,NA,429038,493111,65.54,44.53,26.32,NA,3786,180954,0.139,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"245","MEX","North America","Mexico","2021-09-02",3387885,18138,13732,261496,993,744.143,26008.193,139.242,105.418,2007.458,7.623,5.713,0.92,NA,NA,NA,NA,NA,NA,NA,NA,9693452,37688,74.415,0.289,33724,0.259,0.381,2.6,"people tested",85845792,58238589,34656277,NA,470311,452439,65.9,44.71,26.61,NA,3473,187642,0.144,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"246","MEX","North America","Mexico","2021-09-03",3405294,17409,13425.286,262221,725,724.429,26141.839,133.646,103.064,2013.024,5.566,5.561,0.92,NA,NA,NA,NA,NA,NA,NA,NA,9731735,38283,74.709,0.294,33208,0.255,0.376,2.7,"people tested",NA,NA,NA,NA,NA,412298,NA,NA,NA,NA,3165,189981,0.146,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"247","MEX","North America","Mexico","2021-09-04",3420880,15586,13145.286,262868,647,708.857,26261.49,119.651,100.914,2017.991,4.967,5.442,0.92,NA,NA,NA,NA,NA,NA,NA,NA,9748470,16735,74.837,0.128,33046,0.254,0.375,2.7,"people tested",86793531,58749621,35425324,NA,NA,395298,66.63,45.1,27.2,NA,3035,200854,0.154,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"248","MEX","North America","Mexico","2021-09-05",3428384,7504,13240.571,263140,272,710.714,26319.097,57.607,101.646,2020.079,2.088,5.456,0.91,NA,NA,NA,NA,NA,NA,NA,NA,9758913,10443,74.917,0.08,32923,0.253,0.374,2.7,"people tested",87014220,58906303,35623880,NA,220689,376381,66.8,45.22,27.35,NA,2889,209382,0.161,61.57,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,557361.7,43.09,91.09,4278.76709
"249","MEX","North America","Mexico","2021-09-06",3433511,5127,13178.143,263470,330,711.286,26358.456,39.359,101.166,2022.613,2.533,5.46,0.91,NA,NA,NA,NA,NA,NA,NA,NA,9802961,44048,75.256,0.338,32568,0.25,0.37,2.7,"people tested",87224714,59059884,35813552,NA,210494,382233,66.96,45.34,27.49,NA,2934,216060,0.166,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"250","MEX","North America","Mexico","2021-09-07",3449295,15784,13840.714,264541,1071,745,26479.627,121.171,106.253,2030.834,8.222,5.719,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9841125,38164,75.549,0.293,32157,0.247,0.365,2.7,"people tested",87750381,59334972,36190731,NA,525667,400563,67.36,45.55,27.78,NA,3075,219429,0.168,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"251","MEX","North America","Mexico","2021-09-08",3465171,15876,13632,265420,879,702.429,26601.504,121.877,104.65,2037.582,6.748,5.392,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9876869,35744,75.823,0.274,31586,0.242,0.36,2.8,"people tested",NA,NA,NA,NA,NA,399475,NA,NA,NA,NA,3067,209437,0.161,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"252","MEX","North America","Mexico","2021-09-09",3479999,14828,13159.143,266150,730,664.857,26715.336,113.832,101.02,2043.186,5.604,5.104,0.89,NA,NA,NA,NA,NA,NA,NA,NA,9913395,36526,76.103,0.28,31420,0.241,0.354,2.8,"people tested",88593229,59614774,36864200,NA,NA,392491,68.01,45.77,28.3,NA,3013,196598,0.151,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"253","MEX","North America","Mexico","2021-09-10",3479999,0,10672.143,266150,0,561.286,26715.336,0,81.928,2043.186,0,4.309,0.89,NA,NA,NA,NA,NA,NA,NA,NA,9949262,35867,76.379,0.275,31075,0.239,0.351,2.8,"people tested",90366606,60186714,38161378,NA,1773377,578135,69.37,46.2,29.3,NA,4438,241801,0.186,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"254","MEX","North America","Mexico","2021-09-11",3506743,26744,12266.143,267524,1374,665.143,26920.645,205.309,94.165,2053.734,10.548,5.106,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9964659,15397,76.497,0.118,30884,0.237,0.348,2.9,"people tested",91182279,60468615,38782067,NA,815673,626964,70,46.42,29.77,NA,4813,245571,0.189,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"255","MEX","North America","Mexico","2021-09-12",3511882,5139,11928.286,267748,224,658.286,26960.096,39.451,91.571,2055.454,1.72,5.054,0.89,NA,NA,NA,NA,NA,NA,NA,NA,9974899,10240,76.576,0.079,30855,0.237,0.346,2.9,"people tested",91720391,60759845,39070943,NA,538112,672310,70.41,46.64,29.99,NA,5161,264792,0.203,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,568719.3,43.5,81.13,4365.957374
"256","MEX","North America","Mexico","2021-09-13",3516043,4161,11790.286,267969,221,642.714,26992.04,31.943,90.512,2057.151,1.697,4.934,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10014605,39706,76.88,0.305,30235,0.232,0.343,2.9,"people tested",92080595,60921470,39319931,NA,360204,693697,70.69,46.77,30.19,NA,5325,265941,0.204,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"257","MEX","North America","Mexico","2021-09-14",3528972,12929,11382.429,269016,1047,639.286,27091.293,99.254,87.381,2065.188,8.038,4.908,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10049667,35062,77.15,0.269,29792,0.229,0.34,2.9,"people tested",92749295,61175097,39850745,NA,668700,714131,71.2,46.96,30.59,NA,5482,262875,0.202,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"258","MEX","North America","Mexico","2021-09-15",3542189,13217,11002.571,269913,897,641.857,27192.758,101.465,84.465,2072.074,6.886,4.927,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10074925,25258,77.343,0.194,28294,0.217,0.336,3,"people tested",93588719,61407799,40532869,NA,839424,773845,71.85,47.14,31.12,NA,5941,276132,0.212,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"259","MEX","North America","Mexico","2021-09-16",3549229,7040,9890,270348,435,599.714,27246.803,54.045,75.924,2075.414,3.339,4.604,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10084867,9942,77.42,0.076,24496,0.188,0.339,2.9,"people tested",94144251,61573170,40997724,NA,555532,793003,72.27,47.27,31.47,NA,6088,279771,0.215,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"260","MEX","North America","Mexico","2021-09-17",3552983,3754,10426.286,270538,190,626.857,27275.621,28.819,80.041,2076.872,1.459,4.812,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10120792,35925,77.696,0.276,24504,0.188,0.338,3,"people tested",94300526,61616895,41115211,NA,156275,561989,72.39,47.3,31.56,NA,4314,204312,0.157,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"261","MEX","North America","Mexico","2021-09-18",3552983,0,6605.714,270538,0,430.571,27275.621,0,50.711,2076.872,0,3.305,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10135049,14257,77.805,0.109,24341,0.187,0.338,3,"people tested",94858068,61886401,41463209,NA,557542,525113,72.82,47.51,31.83,NA,4031,202541,0.155,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"262","MEX","North America","Mexico","2021-09-19",3569677,16694,8256.429,271503,965,536.429,27403.778,128.157,63.383,2084.28,7.408,4.118,0.89,NA,NA,NA,NA,NA,NA,NA,NA,10144393,9344,77.877,0.072,24213,0.186,0.337,3,"people tested",95271399,62089019,41698947,NA,413331,507287,73.14,47.66,32.01,NA,3894,189882,0.146,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,578488.3,43.77,68.86,4440.952258
"263","MEX","North America","Mexico","2021-09-20",3573044,3367,8143,271765,262,542.286,27429.626,25.848,62.512,2086.292,2.011,4.163,0.89,NA,NA,NA,NA,NA,NA,NA,NA,10183673,39280,78.178,0.302,24153,0.185,0.33,3,"people tested",95638622,62254786,41918336,NA,367223,508290,73.42,47.79,32.18,NA,3902,190474,0.146,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"264","MEX","North America","Mexico","2021-09-21",3585565,12521,8084.714,272580,815,509.143,27525.748,96.122,62.065,2092.548,6.257,3.909,0.89,NA,NA,NA,NA,NA,NA,NA,NA,10217460,33787,78.438,0.259,23970,0.184,0.324,3.1,"people tested",96080633,62466037,42200082,NA,442011,475905,73.76,47.95,32.4,NA,3653,184420,0.142,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"265","MEX","North America","Mexico","2021-09-22",3597168,11603,7854.143,273391,811,496.857,27614.822,89.074,60.295,2098.774,6.226,3.814,0.89,NA,NA,NA,NA,NA,NA,NA,NA,10250569,33109,78.692,0.254,25092,0.193,0.322,3.1,"people tested",96793184,62692366,42715579,NA,712551,457781,74.31,48.13,32.79,NA,3514,183510,0.141,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"266","MEX","North America","Mexico","2021-09-23",3608976,11808,8535.286,274139,748,541.571,27705.47,90.648,65.524,2104.517,5.742,4.158,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10281172,30603,78.927,0.235,28044,0.215,0.314,3.2,"people tested",97523713,62911164,43248659,NA,730529,482780,74.87,48.3,33.2,NA,3706,191142,0.147,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"267","MEX","North America","Mexico","2021-09-24",3619115,10139,9447.429,274703,564,595,27783.305,77.835,72.526,2108.846,4.33,4.568,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10312425,31253,79.167,0.24,27376,0.21,0.306,3.3,"people tested",98282544,63125382,43820430,NA,758831,568860,75.45,48.46,33.64,NA,4367,215498,0.165,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"268","MEX","North America","Mexico","2021-09-25",3619115,0,9447.429,274703,0,595,27783.305,0,72.526,2108.846,0,4.568,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10325194,12769,79.265,0.098,27164,0.209,0.304,3.3,"people tested",98895325,63317849,44278675,NA,612781,576751,75.92,48.61,33.99,NA,4428,204493,0.157,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
